word,df,raw_tf,tfidf,tf,idf
nuremberg,1,1,3.3067185518522487e-05,1.0,3.3067185518522487e-05
procreation,1,1,3.3067185518522487e-05,1.0,3.3067185518522487e-05
nouveau,1,1,3.3067185518522487e-05,1.0,3.3067185518522487e-05
900-interactive,1,1,3.3067185518522487e-05,1.0,3.3067185518522487e-05
693.4,1,1,3.3067185518522487e-05,1.0,3.3067185518522487e-05
12.1,1,1,3.3067185518522487e-05,1.0,3.3067185518522487e-05
434.4,1,1,3.3067185518522487e-05,1.0,3.3067185518522487e-05
defense-procurement,1,1,3.3067185518522487e-05,1.0,3.3067185518522487e-05
r.l.,1,1,3.3067185518522487e-05,1.0,3.3067185518522487e-05
patronized,1,1,3.3067185518522487e-05,1.0,3.3067185518522487e-05
168.7,1,1,3.3067185518522487e-05,1.0,3.3067185518522487e-05
168.1,1,1,3.3067185518522487e-05,1.0,3.3067185518522487e-05
chews,1,1,3.3067185518522487e-05,1.0,3.3067185518522487e-05
economic-efficiency,1,1,3.3067185518522487e-05,1.0,3.3067185518522487e-05
deletions,1,1,3.3067185518522487e-05,1.0,3.3067185518522487e-05
macfarlane,1,1,3.3067185518522487e-05,1.0,3.3067185518522487e-05
couplets,1,1,3.3067185518522487e-05,1.0,3.3067185518522487e-05
jo,1,1,3.3067185518522487e-05,1.0,3.3067185518522487e-05
jh,1,1,3.3067185518522487e-05,1.0,3.3067185518522487e-05
handbooks,1,1,3.3067185518522487e-05,1.0,3.3067185518522487e-05
spillane,1,1,3.3067185518522487e-05,1.0,3.3067185518522487e-05
tug,1,1,3.3067185518522487e-05,1.0,3.3067185518522487e-05
bald-faced,1,1,3.3067185518522487e-05,1.0,3.3067185518522487e-05
dwellers,1,1,3.3067185518522487e-05,1.0,3.3067185518522487e-05
55.875,1,1,3.3067185518522487e-05,1.0,3.3067185518522487e-05
perpetuating,1,1,3.3067185518522487e-05,1.0,3.3067185518522487e-05
debt-for-environment,1,1,3.3067185518522487e-05,1.0,3.3067185518522487e-05
caricature,1,1,3.3067185518522487e-05,1.0,3.3067185518522487e-05
lyman,1,1,3.3067185518522487e-05,1.0,3.3067185518522487e-05
all-too-familiar,1,1,3.3067185518522487e-05,1.0,3.3067185518522487e-05
certify,1,1,3.3067185518522487e-05,1.0,3.3067185518522487e-05
ucla,1,1,3.3067185518522487e-05,1.0,3.3067185518522487e-05
top-rated,1,1,3.3067185518522487e-05,1.0,3.3067185518522487e-05
8.007,1,1,3.3067185518522487e-05,1.0,3.3067185518522487e-05
tone-generating,1,1,3.3067185518522487e-05,1.0,3.3067185518522487e-05
no-no,1,1,3.3067185518522487e-05,1.0,3.3067185518522487e-05
trading-oriented,1,1,3.3067185518522487e-05,1.0,3.3067185518522487e-05
business-communications,1,1,3.3067185518522487e-05,1.0,3.3067185518522487e-05
hodgepodge,1,1,3.3067185518522487e-05,1.0,3.3067185518522487e-05
bmi,1,1,3.3067185518522487e-05,1.0,3.3067185518522487e-05
codpiece,1,1,3.3067185518522487e-05,1.0,3.3067185518522487e-05
loan-management,1,1,3.3067185518522487e-05,1.0,3.3067185518522487e-05
yttrium-containing,1,1,3.3067185518522487e-05,1.0,3.3067185518522487e-05
catania,1,1,3.3067185518522487e-05,1.0,3.3067185518522487e-05
job-classification,1,1,3.3067185518522487e-05,1.0,3.3067185518522487e-05
klaus,1,1,3.3067185518522487e-05,1.0,3.3067185518522487e-05
6.056,1,1,3.3067185518522487e-05,1.0,3.3067185518522487e-05
yearling,1,1,3.3067185518522487e-05,1.0,3.3067185518522487e-05
2890,1,1,3.3067185518522487e-05,1.0,3.3067185518522487e-05
client-service,1,1,3.3067185518522487e-05,1.0,3.3067185518522487e-05
gingl,1,1,3.3067185518522487e-05,1.0,3.3067185518522487e-05
margie,1,1,3.3067185518522487e-05,1.0,3.3067185518522487e-05
paper-and-crayon,1,1,3.3067185518522487e-05,1.0,3.3067185518522487e-05
awakened,1,1,3.3067185518522487e-05,1.0,3.3067185518522487e-05
wish-lists,1,1,3.3067185518522487e-05,1.0,3.3067185518522487e-05
corn-buying,1,1,3.3067185518522487e-05,1.0,3.3067185518522487e-05
sincere,1,1,3.3067185518522487e-05,1.0,3.3067185518522487e-05
sellars,1,1,3.3067185518522487e-05,1.0,3.3067185518522487e-05
expensive-to-produce,1,1,3.3067185518522487e-05,1.0,3.3067185518522487e-05
baths,1,1,3.3067185518522487e-05,1.0,3.3067185518522487e-05
wimping,1,1,3.3067185518522487e-05,1.0,3.3067185518522487e-05
marvelon,1,1,3.3067185518522487e-05,1.0,3.3067185518522487e-05
wizards,1,1,3.3067185518522487e-05,1.0,3.3067185518522487e-05
17.7,1,1,3.3067185518522487e-05,1.0,3.3067185518522487e-05
deference,1,1,3.3067185518522487e-05,1.0,3.3067185518522487e-05
remake,1,1,3.3067185518522487e-05,1.0,3.3067185518522487e-05
then-speaker,1,1,3.3067185518522487e-05,1.0,3.3067185518522487e-05
piker,1,1,3.3067185518522487e-05,1.0,3.3067185518522487e-05
60%-held,1,1,3.3067185518522487e-05,1.0,3.3067185518522487e-05
legittino,1,1,3.3067185518522487e-05,1.0,3.3067185518522487e-05
bicyclists,1,1,3.3067185518522487e-05,1.0,3.3067185518522487e-05
smithson,1,1,3.3067185518522487e-05,1.0,3.3067185518522487e-05
"1,062",1,1,3.3067185518522487e-05,1.0,3.3067185518522487e-05
sintel,1,1,3.3067185518522487e-05,1.0,3.3067185518522487e-05
constructeurs,1,1,3.3067185518522487e-05,1.0,3.3067185518522487e-05
250-megawatt,1,1,3.3067185518522487e-05,1.0,3.3067185518522487e-05
12:06,1,1,3.3067185518522487e-05,1.0,3.3067185518522487e-05
pawtucket,1,1,3.3067185518522487e-05,1.0,3.3067185518522487e-05
"82,348",1,1,3.3067185518522487e-05,1.0,3.3067185518522487e-05
fda-approved,1,1,3.3067185518522487e-05,1.0,3.3067185518522487e-05
fibercom,1,1,3.3067185518522487e-05,1.0,3.3067185518522487e-05
rieslings,1,1,3.3067185518522487e-05,1.0,3.3067185518522487e-05
trespasses,1,1,3.3067185518522487e-05,1.0,3.3067185518522487e-05
nos.,1,1,3.3067185518522487e-05,1.0,3.3067185518522487e-05
epsiode,1,1,3.3067185518522487e-05,1.0,3.3067185518522487e-05
price-determination,1,1,3.3067185518522487e-05,1.0,3.3067185518522487e-05
dissected,1,1,3.3067185518522487e-05,1.0,3.3067185518522487e-05
moises,1,1,3.3067185518522487e-05,1.0,3.3067185518522487e-05
51-cash,1,1,3.3067185518522487e-05,1.0,3.3067185518522487e-05
noncompetitively,1,1,3.3067185518522487e-05,1.0,3.3067185518522487e-05
arcades,1,1,3.3067185518522487e-05,1.0,3.3067185518522487e-05
ryosuke,1,1,3.3067185518522487e-05,1.0,3.3067185518522487e-05
specifies,1,1,3.3067185518522487e-05,1.0,3.3067185518522487e-05
dictating,1,1,3.3067185518522487e-05,1.0,3.3067185518522487e-05
witchcraft,1,1,3.3067185518522487e-05,1.0,3.3067185518522487e-05
"428,000",1,1,3.3067185518522487e-05,1.0,3.3067185518522487e-05
161-day,1,1,3.3067185518522487e-05,1.0,3.3067185518522487e-05
432.61,1,1,3.3067185518522487e-05,1.0,3.3067185518522487e-05
sudan,1,1,3.3067185518522487e-05,1.0,3.3067185518522487e-05
front-page,1,1,3.3067185518522487e-05,1.0,3.3067185518522487e-05
artifical,1,1,3.3067185518522487e-05,1.0,3.3067185518522487e-05
low-lifes,1,1,3.3067185518522487e-05,1.0,3.3067185518522487e-05
earnings-limit,1,1,3.3067185518522487e-05,1.0,3.3067185518522487e-05
*t*-279,1,1,3.3067185518522487e-05,1.0,3.3067185518522487e-05
*t*-278,1,1,3.3067185518522487e-05,1.0,3.3067185518522487e-05
*t*-272,1,1,3.3067185518522487e-05,1.0,3.3067185518522487e-05
*t*-271,1,1,3.3067185518522487e-05,1.0,3.3067185518522487e-05
*t*-270,1,1,3.3067185518522487e-05,1.0,3.3067185518522487e-05
*t*-277,1,1,3.3067185518522487e-05,1.0,3.3067185518522487e-05
*t*-275,1,1,3.3067185518522487e-05,1.0,3.3067185518522487e-05
*t*-274,1,1,3.3067185518522487e-05,1.0,3.3067185518522487e-05
buttresses,1,1,3.3067185518522487e-05,1.0,3.3067185518522487e-05
binghamton,1,1,3.3067185518522487e-05,1.0,3.3067185518522487e-05
drums,1,1,3.3067185518522487e-05,1.0,3.3067185518522487e-05
four-fold,1,1,3.3067185518522487e-05,1.0,3.3067185518522487e-05
giggle,1,1,3.3067185518522487e-05,1.0,3.3067185518522487e-05
garanti,1,1,3.3067185518522487e-05,1.0,3.3067185518522487e-05
soulmates,1,1,3.3067185518522487e-05,1.0,3.3067185518522487e-05
bonding,1,1,3.3067185518522487e-05,1.0,3.3067185518522487e-05
arty,1,1,3.3067185518522487e-05,1.0,3.3067185518522487e-05
33.625,1,1,3.3067185518522487e-05,1.0,3.3067185518522487e-05
lumber-like,1,1,3.3067185518522487e-05,1.0,3.3067185518522487e-05
9.324,1,1,3.3067185518522487e-05,1.0,3.3067185518522487e-05
einstein,1,1,3.3067185518522487e-05,1.0,3.3067185518522487e-05
212.1,1,1,3.3067185518522487e-05,1.0,3.3067185518522487e-05
picoult,1,1,3.3067185518522487e-05,1.0,3.3067185518522487e-05
brute,1,1,3.3067185518522487e-05,1.0,3.3067185518522487e-05
handcuffed,1,1,3.3067185518522487e-05,1.0,3.3067185518522487e-05
relaunch,1,1,3.3067185518522487e-05,1.0,3.3067185518522487e-05
3636.06,1,1,3.3067185518522487e-05,1.0,3.3067185518522487e-05
alameda,1,1,3.3067185518522487e-05,1.0,3.3067185518522487e-05
iambic,1,1,3.3067185518522487e-05,1.0,3.3067185518522487e-05
passports,1,1,3.3067185518522487e-05,1.0,3.3067185518522487e-05
countersuing,1,1,3.3067185518522487e-05,1.0,3.3067185518522487e-05
vanishing,1,1,3.3067185518522487e-05,1.0,3.3067185518522487e-05
fast-track,1,1,3.3067185518522487e-05,1.0,3.3067185518522487e-05
wind-swept,1,1,3.3067185518522487e-05,1.0,3.3067185518522487e-05
burzon,1,1,3.3067185518522487e-05,1.0,3.3067185518522487e-05
bookstore,1,1,3.3067185518522487e-05,1.0,3.3067185518522487e-05
staircases,1,1,3.3067185518522487e-05,1.0,3.3067185518522487e-05
belated,1,1,3.3067185518522487e-05,1.0,3.3067185518522487e-05
gardenettes,1,1,3.3067185518522487e-05,1.0,3.3067185518522487e-05
wbbm-tv,1,1,3.3067185518522487e-05,1.0,3.3067185518522487e-05
strawberry,1,1,3.3067185518522487e-05,1.0,3.3067185518522487e-05
deadlock,1,1,3.3067185518522487e-05,1.0,3.3067185518522487e-05
pathlogy,1,1,3.3067185518522487e-05,1.0,3.3067185518522487e-05
perennially,1,1,3.3067185518522487e-05,1.0,3.3067185518522487e-05
lisbeth,1,1,3.3067185518522487e-05,1.0,3.3067185518522487e-05
119.2,1,1,3.3067185518522487e-05,1.0,3.3067185518522487e-05
custom-chip,1,1,3.3067185518522487e-05,1.0,3.3067185518522487e-05
contracted-for,1,1,3.3067185518522487e-05,1.0,3.3067185518522487e-05
unaccustomed,1,1,3.3067185518522487e-05,1.0,3.3067185518522487e-05
gelman,1,1,3.3067185518522487e-05,1.0,3.3067185518522487e-05
xanax,1,1,3.3067185518522487e-05,1.0,3.3067185518522487e-05
weingarten-siegel,1,1,3.3067185518522487e-05,1.0,3.3067185518522487e-05
electrical-safety,1,1,3.3067185518522487e-05,1.0,3.3067185518522487e-05
deriving,1,1,3.3067185518522487e-05,1.0,3.3067185518522487e-05
democratize,1,1,3.3067185518522487e-05,1.0,3.3067185518522487e-05
jansen,1,1,3.3067185518522487e-05,1.0,3.3067185518522487e-05
disloyalty,1,1,3.3067185518522487e-05,1.0,3.3067185518522487e-05
revolve,1,1,3.3067185518522487e-05,1.0,3.3067185518522487e-05
unpopularity,1,1,3.3067185518522487e-05,1.0,3.3067185518522487e-05
local-government,1,1,3.3067185518522487e-05,1.0,3.3067185518522487e-05
high-balance,1,1,3.3067185518522487e-05,1.0,3.3067185518522487e-05
luxco,1,1,3.3067185518522487e-05,1.0,3.3067185518522487e-05
bravest,1,1,3.3067185518522487e-05,1.0,3.3067185518522487e-05
1.1960,1,1,3.3067185518522487e-05,1.0,3.3067185518522487e-05
half-owned,1,1,3.3067185518522487e-05,1.0,3.3067185518522487e-05
debatable,1,1,3.3067185518522487e-05,1.0,3.3067185518522487e-05
freudtoy,1,1,3.3067185518522487e-05,1.0,3.3067185518522487e-05
rwanda,1,1,3.3067185518522487e-05,1.0,3.3067185518522487e-05
on-ramps,1,1,3.3067185518522487e-05,1.0,3.3067185518522487e-05
selloffs,1,1,3.3067185518522487e-05,1.0,3.3067185518522487e-05
20%-a-year,1,1,3.3067185518522487e-05,1.0,3.3067185518522487e-05
bevy,1,1,3.3067185518522487e-05,1.0,3.3067185518522487e-05
rambunctious,1,1,3.3067185518522487e-05,1.0,3.3067185518522487e-05
overdone,1,1,3.3067185518522487e-05,1.0,3.3067185518522487e-05
management-employee,1,1,3.3067185518522487e-05,1.0,3.3067185518522487e-05
bottleneck,1,1,3.3067185518522487e-05,1.0,3.3067185518522487e-05
"13,249",1,1,3.3067185518522487e-05,1.0,3.3067185518522487e-05
benevolent,1,1,3.3067185518522487e-05,1.0,3.3067185518522487e-05
89.75,1,1,3.3067185518522487e-05,1.0,3.3067185518522487e-05
"2,960",1,1,3.3067185518522487e-05,1.0,3.3067185518522487e-05
143.08,1,1,3.3067185518522487e-05,1.0,3.3067185518522487e-05
kenosha,1,1,3.3067185518522487e-05,1.0,3.3067185518522487e-05
gaulle,1,1,3.3067185518522487e-05,1.0,3.3067185518522487e-05
periodontal,1,1,3.3067185518522487e-05,1.0,3.3067185518522487e-05
e.c.,1,1,3.3067185518522487e-05,1.0,3.3067185518522487e-05
knitted,1,1,3.3067185518522487e-05,1.0,3.3067185518522487e-05
10.44,1,1,3.3067185518522487e-05,1.0,3.3067185518522487e-05
athenian,1,1,3.3067185518522487e-05,1.0,3.3067185518522487e-05
misrepresent,1,1,3.3067185518522487e-05,1.0,3.3067185518522487e-05
compile,1,1,3.3067185518522487e-05,1.0,3.3067185518522487e-05
avrett,1,1,3.3067185518522487e-05,1.0,3.3067185518522487e-05
novitiate,1,1,3.3067185518522487e-05,1.0,3.3067185518522487e-05
mum,1,1,3.3067185518522487e-05,1.0,3.3067185518522487e-05
12.48,1,1,3.3067185518522487e-05,1.0,3.3067185518522487e-05
12.49,1,1,3.3067185518522487e-05,1.0,3.3067185518522487e-05
12.44,1,1,3.3067185518522487e-05,1.0,3.3067185518522487e-05
ingratiate,1,1,3.3067185518522487e-05,1.0,3.3067185518522487e-05
12.43,1,1,3.3067185518522487e-05,1.0,3.3067185518522487e-05
fifth-generation,1,1,3.3067185518522487e-05,1.0,3.3067185518522487e-05
valu,1,1,3.3067185518522487e-05,1.0,3.3067185518522487e-05
drywall,1,1,3.3067185518522487e-05,1.0,3.3067185518522487e-05
stella,1,1,3.3067185518522487e-05,1.0,3.3067185518522487e-05
milky,1,1,3.3067185518522487e-05,1.0,3.3067185518522487e-05
milks,1,1,3.3067185518522487e-05,1.0,3.3067185518522487e-05
armen,1,1,3.3067185518522487e-05,1.0,3.3067185518522487e-05
ricardo,1,1,3.3067185518522487e-05,1.0,3.3067185518522487e-05
detecting,1,1,3.3067185518522487e-05,1.0,3.3067185518522487e-05
sanjay,1,1,3.3067185518522487e-05,1.0,3.3067185518522487e-05
doll-sized,1,1,3.3067185518522487e-05,1.0,3.3067185518522487e-05
cultivation,1,1,3.3067185518522487e-05,1.0,3.3067185518522487e-05
artzt,1,1,3.3067185518522487e-05,1.0,3.3067185518522487e-05
piston-brake,1,1,3.3067185518522487e-05,1.0,3.3067185518522487e-05
quashing,1,1,3.3067185518522487e-05,1.0,3.3067185518522487e-05
19.1,1,1,3.3067185518522487e-05,1.0,3.3067185518522487e-05
disposti,1,1,3.3067185518522487e-05,1.0,3.3067185518522487e-05
maharajahs,1,1,3.3067185518522487e-05,1.0,3.3067185518522487e-05
opportunist,1,1,3.3067185518522487e-05,1.0,3.3067185518522487e-05
amro,1,1,3.3067185518522487e-05,1.0,3.3067185518522487e-05
ohara,1,1,3.3067185518522487e-05,1.0,3.3067185518522487e-05
dew,1,1,3.3067185518522487e-05,1.0,3.3067185518522487e-05
dei,1,1,3.3067185518522487e-05,1.0,3.3067185518522487e-05
tows,1,1,3.3067185518522487e-05,1.0,3.3067185518522487e-05
sound-alike,1,1,3.3067185518522487e-05,1.0,3.3067185518522487e-05
scavenger,1,1,3.3067185518522487e-05,1.0,3.3067185518522487e-05
13-nation,1,1,3.3067185518522487e-05,1.0,3.3067185518522487e-05
morning-session,1,1,3.3067185518522487e-05,1.0,3.3067185518522487e-05
3427.39,1,1,3.3067185518522487e-05,1.0,3.3067185518522487e-05
heartwarmingly,1,1,3.3067185518522487e-05,1.0,3.3067185518522487e-05
blacked,1,1,3.3067185518522487e-05,1.0,3.3067185518522487e-05
big-risk,1,1,3.3067185518522487e-05,1.0,3.3067185518522487e-05
12.375,1,1,3.3067185518522487e-05,1.0,3.3067185518522487e-05
357.4,1,1,3.3067185518522487e-05,1.0,3.3067185518522487e-05
bloom,1,1,3.3067185518522487e-05,1.0,3.3067185518522487e-05
alps,1,1,3.3067185518522487e-05,1.0,3.3067185518522487e-05
coax,1,1,3.3067185518522487e-05,1.0,3.3067185518522487e-05
coan,1,1,3.3067185518522487e-05,1.0,3.3067185518522487e-05
stains,1,1,3.3067185518522487e-05,1.0,3.3067185518522487e-05
art-dealing,1,1,3.3067185518522487e-05,1.0,3.3067185518522487e-05
528.3,1,1,3.3067185518522487e-05,1.0,3.3067185518522487e-05
pens,1,1,3.3067185518522487e-05,1.0,3.3067185518522487e-05
render,1,1,3.3067185518522487e-05,1.0,3.3067185518522487e-05
fhlbb,1,1,3.3067185518522487e-05,1.0,3.3067185518522487e-05
handheld,1,1,3.3067185518522487e-05,1.0,3.3067185518522487e-05
516.9,1,1,3.3067185518522487e-05,1.0,3.3067185518522487e-05
alson,1,1,3.3067185518522487e-05,1.0,3.3067185518522487e-05
bereft,1,1,3.3067185518522487e-05,1.0,3.3067185518522487e-05
synonymous,1,1,3.3067185518522487e-05,1.0,3.3067185518522487e-05
mccullough,1,1,3.3067185518522487e-05,1.0,3.3067185518522487e-05
eveready,1,1,3.3067185518522487e-05,1.0,3.3067185518522487e-05
malec,1,1,3.3067185518522487e-05,1.0,3.3067185518522487e-05
hamstring,1,1,3.3067185518522487e-05,1.0,3.3067185518522487e-05
clergy,1,1,3.3067185518522487e-05,1.0,3.3067185518522487e-05
dionne,1,1,3.3067185518522487e-05,1.0,3.3067185518522487e-05
monsoon,1,1,3.3067185518522487e-05,1.0,3.3067185518522487e-05
beret,1,1,3.3067185518522487e-05,1.0,3.3067185518522487e-05
foxes,1,1,3.3067185518522487e-05,1.0,3.3067185518522487e-05
deployable,1,1,3.3067185518522487e-05,1.0,3.3067185518522487e-05
dullish,1,1,3.3067185518522487e-05,1.0,3.3067185518522487e-05
dignitaries,1,1,3.3067185518522487e-05,1.0,3.3067185518522487e-05
455.63,1,1,3.3067185518522487e-05,1.0,3.3067185518522487e-05
sub-minimum,1,1,3.3067185518522487e-05,1.0,3.3067185518522487e-05
114.76,1,1,3.3067185518522487e-05,1.0,3.3067185518522487e-05
avenge,1,1,3.3067185518522487e-05,1.0,3.3067185518522487e-05
pathetic,1,1,3.3067185518522487e-05,1.0,3.3067185518522487e-05
paschi,1,1,3.3067185518522487e-05,1.0,3.3067185518522487e-05
half-industrial,1,1,3.3067185518522487e-05,1.0,3.3067185518522487e-05
2679.72,1,1,3.3067185518522487e-05,1.0,3.3067185518522487e-05
215.86,1,1,3.3067185518522487e-05,1.0,3.3067185518522487e-05
doorne,1,1,3.3067185518522487e-05,1.0,3.3067185518522487e-05
lotions,1,1,3.3067185518522487e-05,1.0,3.3067185518522487e-05
griffith-joyner,1,1,3.3067185518522487e-05,1.0,3.3067185518522487e-05
audacity,1,1,3.3067185518522487e-05,1.0,3.3067185518522487e-05
mccarran,1,1,3.3067185518522487e-05,1.0,3.3067185518522487e-05
pascutto,1,1,3.3067185518522487e-05,1.0,3.3067185518522487e-05
soot-stained,1,1,3.3067185518522487e-05,1.0,3.3067185518522487e-05
bullies,1,1,3.3067185518522487e-05,1.0,3.3067185518522487e-05
waged,1,1,3.3067185518522487e-05,1.0,3.3067185518522487e-05
non-volatile,1,1,3.3067185518522487e-05,1.0,3.3067185518522487e-05
bullied,1,1,3.3067185518522487e-05,1.0,3.3067185518522487e-05
1.916,1,1,3.3067185518522487e-05,1.0,3.3067185518522487e-05
galax,1,1,3.3067185518522487e-05,1.0,3.3067185518522487e-05
rankled,1,1,3.3067185518522487e-05,1.0,3.3067185518522487e-05
compartment,1,1,3.3067185518522487e-05,1.0,3.3067185518522487e-05
darkroom,1,1,3.3067185518522487e-05,1.0,3.3067185518522487e-05
xidex,1,1,3.3067185518522487e-05,1.0,3.3067185518522487e-05
171.04,1,1,3.3067185518522487e-05,1.0,3.3067185518522487e-05
90.20,1,1,3.3067185518522487e-05,1.0,3.3067185518522487e-05
liquid-chromatography,1,1,3.3067185518522487e-05,1.0,3.3067185518522487e-05
bedpans,1,1,3.3067185518522487e-05,1.0,3.3067185518522487e-05
incentive-reduced,1,1,3.3067185518522487e-05,1.0,3.3067185518522487e-05
0.0100,1,1,3.3067185518522487e-05,1.0,3.3067185518522487e-05
630.9,1,1,3.3067185518522487e-05,1.0,3.3067185518522487e-05
actuary,1,1,3.3067185518522487e-05,1.0,3.3067185518522487e-05
reunion,1,1,3.3067185518522487e-05,1.0,3.3067185518522487e-05
tie-vole-ee,1,1,3.3067185518522487e-05,1.0,3.3067185518522487e-05
durcan,1,1,3.3067185518522487e-05,1.0,3.3067185518522487e-05
"6,881",1,1,3.3067185518522487e-05,1.0,3.3067185518522487e-05
minwax,1,1,3.3067185518522487e-05,1.0,3.3067185518522487e-05
wildenstein,1,1,3.3067185518522487e-05,1.0,3.3067185518522487e-05
rowed,1,1,3.3067185518522487e-05,1.0,3.3067185518522487e-05
most-strident,1,1,3.3067185518522487e-05,1.0,3.3067185518522487e-05
55-a-share,1,1,3.3067185518522487e-05,1.0,3.3067185518522487e-05
equipping,1,1,3.3067185518522487e-05,1.0,3.3067185518522487e-05
hamilton-dorgan,1,1,3.3067185518522487e-05,1.0,3.3067185518522487e-05
36-store,1,1,3.3067185518522487e-05,1.0,3.3067185518522487e-05
3057,1,1,3.3067185518522487e-05,1.0,3.3067185518522487e-05
pocketing,1,1,3.3067185518522487e-05,1.0,3.3067185518522487e-05
squelched,1,1,3.3067185518522487e-05,1.0,3.3067185518522487e-05
ke,1,1,3.3067185518522487e-05,1.0,3.3067185518522487e-05
kk,1,1,3.3067185518522487e-05,1.0,3.3067185518522487e-05
ko,1,1,3.3067185518522487e-05,1.0,3.3067185518522487e-05
cramped,1,1,3.3067185518522487e-05,1.0,3.3067185518522487e-05
ku,1,1,3.3067185518522487e-05,1.0,3.3067185518522487e-05
squelch,1,1,3.3067185518522487e-05,1.0,3.3067185518522487e-05
veba,1,1,3.3067185518522487e-05,1.0,3.3067185518522487e-05
lumping,1,1,3.3067185518522487e-05,1.0,3.3067185518522487e-05
47.17,1,1,3.3067185518522487e-05,1.0,3.3067185518522487e-05
hillside,1,1,3.3067185518522487e-05,1.0,3.3067185518522487e-05
sanctity,1,1,3.3067185518522487e-05,1.0,3.3067185518522487e-05
thomae,1,1,3.3067185518522487e-05,1.0,3.3067185518522487e-05
siedenburg,1,1,3.3067185518522487e-05,1.0,3.3067185518522487e-05
100-acre,1,1,3.3067185518522487e-05,1.0,3.3067185518522487e-05
"520,000",1,1,3.3067185518522487e-05,1.0,3.3067185518522487e-05
up-and-coming,1,1,3.3067185518522487e-05,1.0,3.3067185518522487e-05
passably,1,1,3.3067185518522487e-05,1.0,3.3067185518522487e-05
flabbiness,1,1,3.3067185518522487e-05,1.0,3.3067185518522487e-05
1507.37,1,1,3.3067185518522487e-05,1.0,3.3067185518522487e-05
high-handed,1,1,3.3067185518522487e-05,1.0,3.3067185518522487e-05
shales,1,1,3.3067185518522487e-05,1.0,3.3067185518522487e-05
mchenry,1,1,3.3067185518522487e-05,1.0,3.3067185518522487e-05
nasional,1,1,3.3067185518522487e-05,1.0,3.3067185518522487e-05
twiggy-looking,1,1,3.3067185518522487e-05,1.0,3.3067185518522487e-05
u.cal-davis,1,1,3.3067185518522487e-05,1.0,3.3067185518522487e-05
39.68,1,1,3.3067185518522487e-05,1.0,3.3067185518522487e-05
i.w.,1,1,3.3067185518522487e-05,1.0,3.3067185518522487e-05
polo\/ralph,1,1,3.3067185518522487e-05,1.0,3.3067185518522487e-05
supercede,1,1,3.3067185518522487e-05,1.0,3.3067185518522487e-05
child-parent,1,1,3.3067185518522487e-05,1.0,3.3067185518522487e-05
2160.1,1,1,3.3067185518522487e-05,1.0,3.3067185518522487e-05
debt-heavy,1,1,3.3067185518522487e-05,1.0,3.3067185518522487e-05
kurth,1,1,3.3067185518522487e-05,1.0,3.3067185518522487e-05
mayumi,1,1,3.3067185518522487e-05,1.0,3.3067185518522487e-05
double-crossed,1,1,3.3067185518522487e-05,1.0,3.3067185518522487e-05
malkovich,1,1,3.3067185518522487e-05,1.0,3.3067185518522487e-05
goldwater,1,1,3.3067185518522487e-05,1.0,3.3067185518522487e-05
stowaway,1,1,3.3067185518522487e-05,1.0,3.3067185518522487e-05
6.625,1,1,3.3067185518522487e-05,1.0,3.3067185518522487e-05
shying,1,1,3.3067185518522487e-05,1.0,3.3067185518522487e-05
canary-colored,1,1,3.3067185518522487e-05,1.0,3.3067185518522487e-05
slow-growth,1,1,3.3067185518522487e-05,1.0,3.3067185518522487e-05
fripperies,1,1,3.3067185518522487e-05,1.0,3.3067185518522487e-05
krys,1,1,3.3067185518522487e-05,1.0,3.3067185518522487e-05
floats,1,1,3.3067185518522487e-05,1.0,3.3067185518522487e-05
sidoti,1,1,3.3067185518522487e-05,1.0,3.3067185518522487e-05
co-exist,1,1,3.3067185518522487e-05,1.0,3.3067185518522487e-05
"884,000",1,1,3.3067185518522487e-05,1.0,3.3067185518522487e-05
smother,1,1,3.3067185518522487e-05,1.0,3.3067185518522487e-05
property-price,1,1,3.3067185518522487e-05,1.0,3.3067185518522487e-05
newborn,1,1,3.3067185518522487e-05,1.0,3.3067185518522487e-05
"1,351,662",1,1,3.3067185518522487e-05,1.0,3.3067185518522487e-05
laos,1,1,3.3067185518522487e-05,1.0,3.3067185518522487e-05
kathy,1,1,3.3067185518522487e-05,1.0,3.3067185518522487e-05
6.19,1,1,3.3067185518522487e-05,1.0,3.3067185518522487e-05
6.18,1,1,3.3067185518522487e-05,1.0,3.3067185518522487e-05
northrup,1,1,3.3067185518522487e-05,1.0,3.3067185518522487e-05
ats\/2,1,1,3.3067185518522487e-05,1.0,3.3067185518522487e-05
6.16,1,1,3.3067185518522487e-05,1.0,3.3067185518522487e-05
pre-1933,1,1,3.3067185518522487e-05,1.0,3.3067185518522487e-05
non-russian,1,1,3.3067185518522487e-05,1.0,3.3067185518522487e-05
realms,1,1,3.3067185518522487e-05,1.0,3.3067185518522487e-05
neckties,1,1,3.3067185518522487e-05,1.0,3.3067185518522487e-05
caisse,1,1,3.3067185518522487e-05,1.0,3.3067185518522487e-05
kathe,1,1,3.3067185518522487e-05,1.0,3.3067185518522487e-05
"4,469,167",1,1,3.3067185518522487e-05,1.0,3.3067185518522487e-05
distate,1,1,3.3067185518522487e-05,1.0,3.3067185518522487e-05
crutch,1,1,3.3067185518522487e-05,1.0,3.3067185518522487e-05
martinsville,1,1,3.3067185518522487e-05,1.0,3.3067185518522487e-05
